id_venda,id_cliente,id_vendedor,data_venda,forma_pagamento,status
1892,824,20,2025-09-10,Boleto,Concluída
1893,727,8,2025-10-25,Boleto,Concluída
1894,994,6,2025-08-24,Transferência,Concluída
1895,608,6,2025-12-12,Cartão,Concluída
1896,741,18,2025-10-10,Boleto,Devolvida
1897,264,18,2025-05-24,Boleto,Cancelada
1898,360,10,2025-02-19,Transferência,Concluída
1899,317,11,2025-02-24,Cartão,Concluída
1900,887,16,2025-09-15,Pix,Concluída
1901,65,17,2025-11-15,Cartão,Concluída
1902,768,11,2025-10-25,Cartão,Concluída
1903,443,11,2025-10-25,Pix,Concluída
1904,722,14,2025-06-02,Boleto,Concluída
1905,513,5,2025-06-05,Boleto,Concluída
1906,269,14,2025-02-02,Transferência,Concluída
1907,315,10,2025-03-08,Pix,Concluída
1908,311,5,2025-01-25,Transferência,Cancelada
1909,710,15,2025-03-08,Pix,Concluída
1910,79,5,2025-04-20,Pix,Concluída
1911,849,8,2025-05-24,Pix,Concluída
1912,929,19,2025-02-24,Boleto,Devolvida
1913,598,6,2025-08-18,Boleto,Concluída
1914,364,7,2025-08-23,Boleto,Concluída
1915,274,10,2025-01-19,Transferência,Concluída
1916,284,1,2025-11-13,Transferência,Concluída
1917,455,12,2025-12-09,Pix,Concluída
1918,983,14,2025-03-06,Boleto,Devolvida
1919,478,1,2025-04-29,Cartão,Concluída
1920,580,20,2025-09-05,Boleto,Concluída
1921,197,2,2025-02-17,Transferência,Concluída
1922,83,16,2025-01-30,Cartão,Concluída
1923,814,11,2025-04-18,Cartão,Concluída
1924,28,5,2025-01-15,Pix,Concluída
1925,969,8,2025-07-07,Boleto,Concluída
1926,783,20,2025-10-20,Boleto,Concluída
1927,543,5,2025-11-25,Boleto,Concluída
1928,837,10,2025-01-17,Cartão,Concluída
1929,755,11,2025-11-27,Pix,Concluída
1930,808,10,2025-03-09,Cartão,Concluída
1931,827,2,2025-01-25,Pix,Concluída
1932,908,18,2025-06-30,Boleto,Concluída
1933,774,14,2025-01-31,Cartão,Concluída
1934,685,4,2025-12-28,Boleto,Concluída
1935,768,19,2025-06-02,Boleto,Concluída
1936,345,10,2025-11-06,Boleto,Concluída
1937,615,7,2025-07-21,Cartão,Concluída
1938,517,3,2025-03-04,Boleto,Concluída
1939,545,20,2025-03-24,Transferência,Concluída
1940,187,7,2025-11-16,Boleto,Concluída
1941,429,19,2025-04-06,Boleto,Concluída
1942,452,6,2025-02-04,Cartão,Concluída
1943,370,12,2025-09-01,Pix,Concluída
1944,200,3,2025-10-12,Cartão,Concluída
1945,862,8,2025-08-28,Cartão,Concluída
1946,282,3,2025-06-09,Boleto,Concluída
1947,935,12,2025-11-07,Pix,Concluída
1948,659,11,2025-10-19,Pix,Concluída
1949,370,15,2025-11-14,Cartão,Concluída
1950,13,6,2025-05-24,Cartão,Concluída
1951,506,12,2025-09-22,Transferência,Concluída
1952,931,15,2025-04-01,Transferência,Concluída
1953,667,18,2025-05-19,Boleto,Devolvida
1954,499,13,2025-05-14,Cartão,Concluída
1955,689,14,2025-10-16,Boleto,Concluída
1956,222,15,2025-08-31,Pix,Concluída
1957,535,5,2025-05-13,Transferência,Concluída
1958,793,8,2025-12-09,Cartão,Cancelada
1959,590,12,2025-10-28,Boleto,Concluída
1960,804,1,2025-06-20,Cartão,Concluída
1961,445,18,2025-05-17,Transferência,Concluída
1962,53,9,2025-10-30,Transferência,Concluída
1963,929,12,2025-09-02,Transferência,Concluída
1964,315,3,2025-05-21,Transferência,Concluída
1965,25,1,2025-08-25,Pix,Concluída
1966,800,12,2025-08-03,Transferência,Concluída
1967,666,13,2025-07-19,Boleto,Concluída
1968,943,15,2025-07-24,Transferência,Concluída
1969,949,6,2025-02-06,Boleto,Concluída
1970,514,16,2025-03-15,Boleto,Concluída
1971,803,8,2025-11-27,Transferência,Concluída
1972,254,2,2025-04-10,Cartão,Concluída
1973,107,11,2025-02-08,Cartão,Concluída
1974,993,13,2025-08-06,Transferência,Concluída
1975,670,18,2025-03-14,Transferência,Concluída
1976,114,14,2025-03-08,Transferência,Concluída
1977,135,16,2025-02-09,Pix,Concluída
1978,847,10,2025-05-19,Cartão,Concluída
1979,362,2,2025-09-25,Boleto,Concluída
1980,55,16,2025-06-10,Boleto,Concluída
1981,906,10,2025-09-28,Cartão,Concluída
1982,656,19,2025-11-08,Pix,Concluída
1983,480,16,2025-02-19,Cartão,Concluída
1984,502,14,2025-07-01,Boleto,Concluída
1985,109,11,2025-12-16,Cartão,Concluída
1986,759,18,2025-11-10,Boleto,Concluída
1987,323,15,2025-12-08,Boleto,Concluída
1988,401,11,2025-11-03,Pix,Concluída
1989,258,7,2025-07-20,Boleto,Concluída
1990,154,6,2025-08-15,Cartão,Concluída
1991,224,7,2025-10-04,Boleto,Cancelada
1992,351,17,2025-08-06,Transferência,Concluída
1993,226,6,2025-12-31,Transferência,Concluída
1994,507,7,2025-06-10,Pix,Cancelada
1995,323,5,2025-04-04,Transferência,Concluída
1996,492,19,2025-11-21,Cartão,Concluída
1997,810,16,2025-03-21,Cartão,Concluída
1998,319,7,2025-11-07,Cartão,Concluída
1999,704,20,2025-01-13,Transferência,Concluída
2000,928,1,2025-09-29,Boleto,Concluída
2001,312,14,2025-10-04,Cartão,Concluída
2002,614,13,2025-02-14,Pix,Concluída
2003,697,20,2025-07-04,Transferência,Concluída
2004,824,5,2025-11-27,Transferência,Concluída
2005,157,8,2025-10-24,Boleto,Concluída
2006,5,19,2025-10-11,Pix,Concluída
2007,116,6,2025-11-15,Pix,Concluída
2008,108,19,2025-11-24,Pix,Cancelada
2009,321,10,2025-09-10,Transferência,Concluída
2010,745,7,2025-05-25,Pix,Concluída
2011,892,7,2025-04-02,Pix,Concluída
2012,978,7,2025-03-27,Transferência,Concluída
2013,116,14,2025-08-28,Transferência,Cancelada
2014,773,6,2025-08-10,Cartão,Concluída
2015,86,16,2025-12-18,Cartão,Concluída
2016,623,17,2025-05-24,Pix,Devolvida
2017,328,1,2025-09-28,Boleto,Concluída
2018,447,15,2025-11-09,Pix,Concluída
2019,403,9,2025-12-04,Pix,Concluída
2020,454,8,2025-03-12,Cartão,Concluída
2021,373,1,2025-04-02,Pix,Concluída
2022,581,14,2025-09-19,Transferência,Concluída
2023,677,20,2025-01-13,Boleto,Concluída
2024,599,11,2025-03-08,Transferência,Concluída
2025,97,15,2025-08-05,Boleto,Concluída
2026,818,2,2025-03-08,Cartão,Concluída
2027,569,16,2025-05-01,Transferência,Concluída
2028,718,16,2025-12-17,Pix,Concluída
2029,434,7,2025-11-07,Boleto,Concluída
2030,678,15,2025-07-27,Cartão,Concluída
2031,120,9,2025-12-20,Pix,Concluída
2032,570,14,2025-04-04,Cartão,Concluída
2033,957,5,2025-02-13,Pix,Concluída
2034,308,13,2025-05-02,Pix,Concluída
2035,296,6,2025-10-28,Transferência,Concluída
2036,832,4,2025-07-04,Pix,Concluída
2037,967,3,2025-09-28,Boleto,Concluída
2038,926,8,2025-09-02,Transferência,Concluída
2039,431,19,2025-07-19,Pix,Concluída
2040,38,13,2025-06-23,Transferência,Concluída
2041,10,4,2025-02-25,Boleto,Concluída
2042,932,9,2025-01-27,Transferência,Concluída
2043,177,2,2025-10-11,Pix,Concluída
2044,34,2,2025-11-28,Boleto,Concluída
2045,658,16,2025-04-25,Cartão,Concluída
2046,864,11,2025-11-03,Boleto,Concluída
2047,676,20,2025-11-25,Cartão,Concluída
2048,350,14,2025-01-14,Boleto,Concluída
2049,298,5,2025-07-19,Cartão,Concluída
2050,345,6,2025-05-22,Cartão,Concluída
2051,745,12,2025-03-21,Pix,Concluída
2052,866,2,2025-02-12,Transferência,Concluída
2053,806,20,2025-07-23,Boleto,Concluída
2054,758,11,2025-08-29,Cartão,Concluída
2055,252,7,2025-05-15,Pix,Concluída
2056,148,17,2025-04-02,Transferência,Concluída
2057,825,13,2025-01-25,Cartão,Concluída
2058,886,14,2025-01-28,Cartão,Concluída
2059,567,18,2025-01-25,Cartão,Cancelada
2060,1000,14,2025-09-13,Transferência,Concluída
2061,713,9,2025-04-14,Pix,Concluída
2062,588,11,2025-07-10,Cartão,Concluída
2063,669,3,2025-04-16,Pix,Concluída
2064,433,1,2025-07-17,Boleto,Concluída
2065,835,17,2025-09-02,Cartão,Concluída
2066,251,9,2025-12-05,Transferência,Concluída
2067,560,6,2025-10-02,Pix,Concluída
2068,786,11,2025-03-15,Pix,Concluída
2069,894,5,2025-09-27,Transferência,Concluída
2070,658,11,2025-01-23,Cartão,Cancelada
2071,633,5,2025-12-17,Pix,Cancelada
2072,347,3,2025-07-01,Pix,Concluída
2073,913,10,2025-01-23,Cartão,Concluída
2074,193,6,2025-03-09,Boleto,Concluída
2075,69,19,2025-03-07,Cartão,Concluída
2076,436,8,2025-01-30,Cartão,Concluída
2077,289,13,2025-10-28,Pix,Concluída
2078,621,3,2025-10-20,Transferência,Concluída
2079,431,5,2025-03-30,Pix,Concluída
2080,306,1,2025-12-30,Cartão,Concluída
2081,712,13,2025-04-16,Boleto,Cancelada
2082,771,5,2025-01-07,Pix,Concluída
2083,953,6,2025-09-15,Pix,Devolvida
2084,335,19,2025-09-21,Boleto,Concluída
2085,51,6,2025-12-08,Boleto,Concluída
2086,649,7,2025-12-08,Pix,Cancelada
2087,463,4,2025-10-26,Boleto,Concluída
2088,466,18,2025-02-01,Pix,Concluída
2089,513,12,2025-03-23,Cartão,Cancelada
2090,171,5,2025-12-27,Transferência,Cancelada
2091,578,1,2025-03-09,Boleto,Concluída
2092,796,2,2025-12-29,Pix,Concluída
2093,775,7,2025-07-16,Pix,Concluída
2094,949,7,2025-10-09,Pix,Concluída
2095,438,13,2025-09-02,Cartão,Concluída
2096,356,13,2025-12-04,Transferência,Concluída
2097,402,9,2025-11-02,Boleto,Concluída
2098,165,11,2025-04-19,Cartão,Concluída
2099,623,15,2025-01-07,Pix,Concluída
2100,462,7,2025-09-23,Boleto,Concluída
2101,34,18,2025-11-06,Pix,Concluída
2102,206,1,2025-06-29,Cartão,Concluída
2103,65,6,2025-06-10,Transferência,Concluída
2104,916,7,2025-06-08,Cartão,Concluída
2105,771,13,2025-05-05,Cartão,Concluída
2106,82,18,2025-06-16,Cartão,Concluída
2107,460,13,2025-08-20,Pix,Concluída
2108,215,14,2025-01-07,Transferência,Concluída
2109,971,9,2025-12-24,Pix,Concluída
2110,738,14,2025-12-02,Pix,Concluída
2111,106,4,2025-06-11,Transferência,Cancelada
2112,545,1,2025-11-08,Cartão,Concluída
2113,212,18,2025-10-23,Cartão,Concluída
2114,962,5,2025-07-26,Pix,Concluída
2115,682,17,2025-12-10,Cartão,Concluída
2116,424,17,2025-02-19,Cartão,Concluída
2117,288,3,2025-12-31,Cartão,Concluída
2118,594,9,2025-02-18,Boleto,Concluída
2119,53,8,2025-06-27,Cartão,Concluída
2120,196,11,2025-12-08,Pix,Concluída
2121,62,17,2025-08-02,Transferência,Concluída
2122,208,8,2025-01-09,Boleto,Concluída
2123,289,19,2025-02-11,Pix,Concluída
2124,995,5,2025-09-26,Boleto,Concluída
2125,650,1,2025-09-19,Transferência,Concluída
2126,766,2,2025-12-04,Cartão,Concluída
2127,988,1,2025-08-02,Transferência,Concluída
2128,856,1,2025-08-24,Pix,Concluída
2129,384,1,2025-03-28,Pix,Concluída
2130,512,3,2025-05-11,Boleto,Concluída
2131,185,17,2025-12-10,Pix,Concluída
2132,835,6,2025-08-02,Transferência,Concluída
2133,140,9,2025-11-04,Cartão,Concluída
2134,997,8,2025-09-04,Transferência,Concluída
2135,656,9,2025-02-19,Transferência,Concluída
2136,279,17,2025-09-11,Pix,Concluída
2137,296,9,2025-08-29,Cartão,Concluída
2138,214,16,2025-05-31,Boleto,Devolvida
2139,861,5,2025-10-01,Boleto,Concluída
2140,120,13,2025-01-10,Transferência,Concluída
2141,855,18,2025-02-04,Boleto,Concluída
2142,215,20,2025-07-03,Boleto,Concluída
2143,573,15,2025-05-02,Pix,Concluída
2144,856,10,2025-08-22,Boleto,Concluída
2145,491,15,2025-04-30,Transferência,Concluída
2146,257,1,2025-06-25,Cartão,Concluída
2147,877,6,2025-02-23,Transferência,Concluída
2148,880,11,2025-08-14,Transferência,Concluída
2149,576,20,2025-11-25,Boleto,Concluída
2150,694,18,2025-06-21,Cartão,Concluída
2151,262,9,2025-10-08,Pix,Concluída
2152,126,2,2025-08-05,Pix,Concluída
2153,590,20,2025-03-18,Pix,Concluída
2154,331,7,2025-10-28,Cartão,Cancelada
2155,651,4,2025-09-01,Cartão,Concluída
2156,387,2,2025-01-24,Pix,Concluída
2157,1,15,2025-02-26,Transferência,Concluída
2158,561,4,2025-09-07,Transferência,Cancelada
2159,317,14,2025-05-20,Cartão,Concluída
2160,711,4,2025-06-13,Boleto,Concluída
2161,264,1,2025-12-26,Transferência,Concluída
2162,394,15,2025-08-11,Boleto,Concluída
2163,343,8,2025-12-26,Transferência,Concluída
2164,246,17,2025-01-17,Transferência,Concluída
2165,382,5,2025-07-29,Boleto,Concluída
2166,682,12,2025-09-12,Boleto,Concluída
2167,95,5,2025-04-08,Transferência,Concluída
2168,36,13,2025-11-28,Boleto,Concluída
2169,603,11,2025-04-22,Cartão,Concluída
2170,92,13,2025-05-22,Transferência,Concluída
2171,442,11,2025-05-08,Cartão,Concluída
2172,3,4,2025-05-19,Pix,Concluída
2173,616,9,2025-05-07,Boleto,Concluída
2174,521,2,2025-10-07,Boleto,Concluída
2175,349,2,2025-10-11,Pix,Cancelada
2176,350,17,2025-12-03,Pix,Concluída
2177,912,5,2025-11-22,Cartão,Concluída
2178,407,6,2025-01-27,Boleto,Concluída
2179,992,12,2025-09-11,Pix,Concluída
2180,148,19,2025-06-15,Cartão,Concluída
2181,566,16,2025-07-17,Pix,Concluída
2182,407,4,2025-09-16,Pix,Cancelada
2183,486,17,2025-09-29,Pix,Concluída
2184,349,8,2025-05-11,Cartão,Concluída
2185,372,1,2025-03-10,Transferência,Cancelada
2186,990,15,2025-10-21,Pix,Concluída
2187,257,8,2025-08-28,Cartão,Concluída
2188,271,5,2025-07-04,Transferência,Devolvida
2189,36,8,2025-12-31,Cartão,Concluída
2190,902,13,2025-10-23,Cartão,Concluída
2191,813,3,2025-09-24,Transferência,Devolvida
2192,653,11,2025-10-27,Pix,Concluída
2193,976,11,2025-11-19,Pix,Concluída
2194,661,4,2025-01-12,Pix,Concluída
2195,260,19,2025-01-22,Transferência,Concluída
2196,657,10,2025-12-21,Transferência,Concluída
2197,886,9,2025-04-16,Cartão,Devolvida
2198,343,18,2025-09-04,Pix,Concluída
2199,482,16,2025-02-08,Cartão,Concluída
2200,175,10,2025-04-28,Transferência,Concluída
2201,911,13,2025-09-08,Boleto,Concluída
2202,181,17,2025-12-19,Boleto,Concluída
2203,243,4,2025-10-21,Cartão,Concluída
2204,404,7,2025-07-19,Pix,Concluída
2205,523,15,2025-12-31,Pix,Concluída
2206,488,8,2025-11-06,Boleto,Concluída
2207,63,11,2025-07-04,Pix,Concluída
2208,254,7,2025-12-23,Cartão,Concluída
2209,777,18,2025-10-02,Pix,Concluída
2210,816,14,2025-02-13,Transferência,Concluída
2211,891,14,2025-04-10,Cartão,Concluída
2212,875,15,2025-09-27,Transferência,Concluída
2213,665,14,2025-06-03,Cartão,Concluída
2214,564,12,2025-12-17,Pix,Concluída
2215,603,7,2025-08-17,Transferência,Concluída
2216,916,5,2025-03-21,Transferência,Concluída
2217,655,16,2025-05-06,Boleto,Concluída
2218,328,1,2025-05-10,Cartão,Concluída
2219,959,11,2025-10-25,Pix,Concluída
2220,464,4,2025-05-06,Boleto,Concluída
2221,450,6,2025-02-10,Cartão,Concluída
2222,62,11,2025-10-29,Boleto,Concluída
2223,948,6,2025-05-29,Cartão,Concluída
2224,968,16,2025-06-10,Pix,Concluída
2225,254,2,2025-10-29,Transferência,Concluída
2226,584,16,2025-09-15,Boleto,Concluída
2227,373,2,2025-08-16,Cartão,Concluída
2228,81,12,2025-08-06,Pix,Concluída
2229,861,15,2025-03-26,Boleto,Concluída
2230,448,17,2025-04-22,Boleto,Concluída
2231,358,3,2025-04-08,Transferência,Concluída
2232,743,19,2025-03-29,Pix,Concluída
2233,849,17,2025-07-10,Cartão,Concluída
2234,882,14,2025-09-22,Transferência,Concluída
2235,335,10,2025-02-21,Boleto,Concluída
2236,155,7,2025-06-25,Boleto,Concluída
2237,479,10,2025-10-24,Pix,Concluída
2238,680,12,2025-01-24,Pix,Concluída
2239,699,2,2025-11-30,Boleto,Concluída
2240,939,4,2025-09-06,Cartão,Concluída
2241,803,20,2025-11-19,Transferência,Concluída
2242,324,4,2025-06-04,Transferência,Concluída
2243,968,15,2025-04-18,Transferência,Concluída
2244,983,18,2025-10-15,Cartão,Concluída
2245,185,18,2025-02-19,Pix,Concluída
2246,395,5,2025-07-09,Cartão,Concluída
2247,452,13,2025-10-31,Transferência,Concluída
2248,668,8,2025-02-15,Boleto,Devolvida
2249,785,4,2025-07-09,Transferência,Concluída
2250,818,4,2025-04-23,Transferência,Cancelada
2251,676,4,2025-06-09,Boleto,Concluída
2252,147,14,2025-03-20,Cartão,Concluída
2253,898,17,2025-03-30,Pix,Concluída
2254,250,5,2025-07-29,Transferência,Concluída
2255,155,19,2025-05-29,Cartão,Concluída
2256,507,6,2025-07-26,Boleto,Concluída
2257,612,1,2025-06-24,Boleto,Concluída
2258,194,7,2025-02-22,Boleto,Concluída
2259,554,1,2025-03-22,Transferência,Concluída
2260,363,9,2025-12-09,Transferência,Concluída
2261,145,14,2025-12-01,Cartão,Concluída
2262,985,4,2025-05-06,Pix,Concluída
2263,66,2,2025-10-16,Transferência,Concluída
2264,571,6,2025-02-28,Pix,Concluída
2265,866,13,2025-04-01,Pix,Concluída
2266,962,6,2025-03-20,Cartão,Concluída
2267,607,8,2025-10-09,Boleto,Concluída
2268,588,6,2025-05-19,Transferência,Cancelada
2269,941,11,2025-10-06,Transferência,Concluída
2270,813,8,2025-07-05,Pix,Concluída
2271,32,3,2025-11-13,Cartão,Concluída
2272,704,19,2025-04-17,Transferência,Concluída
2273,487,3,2025-12-20,Pix,Concluída
2274,428,8,2025-07-06,Boleto,Concluída
2275,113,8,2025-11-30,Cartão,Concluída
2276,23,6,2025-05-31,Cartão,Concluída
2277,88,16,2025-06-22,Cartão,Concluída
2278,324,17,2025-08-26,Pix,Concluída
2279,513,10,2025-07-06,Transferência,Concluída
2280,329,10,2025-06-12,Pix,Concluída
2281,546,8,2025-02-16,Pix,Concluída
2282,409,2,2025-12-30,Cartão,Concluída
2283,485,11,2025-05-30,Transferência,Concluída
2284,410,2,2025-04-25,Boleto,Concluída
2285,942,14,2025-07-20,Cartão,Concluída
2286,193,8,2025-02-20,Boleto,Concluída
2287,13,16,2025-10-06,Pix,Concluída
2288,655,10,2025-09-08,Transferência,Concluída
2289,490,2,2025-02-18,Transferência,Concluída
2290,571,19,2025-12-23,Boleto,Concluída
2291,742,12,2025-01-17,Boleto,Concluída
2292,651,4,2025-02-16,Boleto,Concluída
2293,92,4,2025-03-18,Pix,Concluída
2294,726,7,2025-09-23,Transferência,Concluída
2295,981,9,2025-02-17,Boleto,Concluída
2296,261,6,2025-02-21,Boleto,Concluída
2297,379,17,2025-08-22,Boleto,Concluída
2298,657,1,2025-10-22,Boleto,Concluída
2299,246,11,2025-02-23,Pix,Concluída
2300,46,6,2025-05-14,Boleto,Concluída
2301,783,19,2025-06-05,Pix,Concluída
2302,231,4,2025-08-06,Cartão,Cancelada
2303,640,8,2025-02-08,Boleto,Concluída
2304,813,7,2025-08-17,Boleto,Concluída
2305,566,4,2025-12-08,Pix,Concluída
2306,381,14,2025-05-31,Boleto,Concluída
2307,63,13,2025-04-20,Cartão,Devolvida
2308,107,19,2025-06-20,Cartão,Concluída
2309,862,7,2025-05-11,Pix,Concluída
2310,217,1,2025-08-01,Cartão,Concluída
2311,530,5,2025-01-24,Cartão,Concluída
2312,710,10,2025-03-07,Transferência,Concluída
2313,25,15,2025-03-23,Pix,Cancelada
2314,975,15,2025-12-23,Pix,Cancelada
2315,10,19,2025-03-31,Pix,Concluída
2316,585,3,2025-05-11,Transferência,Concluída
2317,639,15,2025-07-17,Cartão,Concluída
2318,138,11,2025-08-16,Pix,Concluída
2319,617,11,2025-02-10,Pix,Concluída
2320,571,4,2025-07-08,Boleto,Concluída
2321,854,4,2025-11-17,Cartão,Concluída
2322,385,4,2025-07-31,Boleto,Concluída
2323,69,3,2025-05-04,Cartão,Concluída
2324,880,9,2025-06-03,Boleto,Concluída
2325,348,18,2025-05-11,Cartão,Concluída
2326,152,12,2025-02-27,Pix,Concluída
2327,130,11,2025-10-23,Cartão,Concluída
2328,951,1,2025-09-29,Transferência,Concluída
2329,493,4,2025-05-20,Boleto,Concluída
2330,380,13,2025-11-19,Transferência,Concluída
2331,707,9,2025-04-05,Boleto,Concluída
2332,703,15,2025-03-24,Transferência,Concluída
2333,596,9,2025-03-22,Transferência,Cancelada
2334,58,16,2025-11-05,Pix,Concluída
2335,439,19,2025-06-20,Transferência,Concluída
2336,543,2,2025-09-03,Cartão,Concluída
2337,845,19,2025-01-10,Cartão,Concluída
2338,121,6,2025-10-21,Transferência,Concluída
2339,149,1,2025-04-07,Pix,Concluída
2340,213,16,2025-07-02,Boleto,Concluída
2341,646,11,2025-01-28,Cartão,Cancelada
2342,140,3,2025-08-21,Cartão,Concluída
2343,338,12,2025-04-12,Transferência,Concluída
2344,540,19,2025-05-18,Pix,Concluída
2345,393,20,2025-02-12,Boleto,Concluída
2346,170,20,2025-07-13,Transferência,Concluída
2347,80,1,2025-08-24,Pix,Concluída
2348,433,12,2025-08-13,Pix,Concluída
2349,332,17,2025-06-04,Transferência,Concluída
2350,822,16,2025-04-30,Cartão,Concluída
2351,854,20,2025-09-04,Pix,Concluída
2352,297,19,2025-03-29,Cartão,Concluída
2353,744,9,2025-01-08,Transferência,Concluída
2354,608,14,2025-07-26,Cartão,Concluída
2355,874,1,2025-01-17,Boleto,Concluída
2356,725,4,2025-10-20,Transferência,Concluída
2357,196,9,2025-09-11,Transferência,Concluída
2358,679,17,2025-08-01,Pix,Cancelada
2359,688,11,2025-07-01,Pix,Concluída
2360,506,1,2025-09-29,Pix,Concluída
2361,971,15,2025-01-23,Cartão,Concluída
2362,440,18,2025-02-09,Cartão,Concluída
2363,30,16,2025-08-10,Pix,Concluída
2364,944,16,2025-09-04,Transferência,Concluída
2365,975,6,2025-07-06,Transferência,Concluída
2366,792,13,2025-10-30,Pix,Cancelada
2367,133,2,2025-09-30,Transferência,Concluída
2368,153,12,2025-09-09,Pix,Concluída
2369,49,13,2025-05-04,Pix,Concluída
2370,921,13,2025-02-09,Transferência,Concluída
2371,136,12,2025-05-05,Transferência,Concluída
2372,968,1,2025-07-18,Boleto,Concluída
2373,840,7,2025-11-29,Transferência,Concluída
2374,121,2,2025-01-27,Pix,Concluída
2375,832,11,2025-11-29,Transferência,Concluída
2376,579,8,2025-08-29,Pix,Concluída
2377,25,6,2025-08-22,Boleto,Concluída
2378,494,7,2025-10-05,Pix,Concluída
2379,920,2,2025-03-01,Boleto,Concluída
2380,354,1,2025-07-05,Cartão,Concluída
2381,383,3,2025-06-19,Cartão,Concluída
2382,586,19,2025-05-16,Cartão,Concluída
